,Exited
18878,0
18879,1
18880,0
18881,0
18882,0
18883,1
18884,0
18885,0
18886,0
18887,0
18888,0
18889,0
18890,0
18891,0
18892,0
18893,0
18894,0
18895,1
18896,0
18897,0
18898,0
18899,1
18900,0
18901,0
18902,0
18903,1
18904,0
18905,0
18906,1
18907,0
18908,0
18909,0
18910,0
18911,0
18912,0
18913,0
18914,0
18915,0
18916,0
18917,0
18918,0
18919,0
18920,0
18921,0
18922,0
18923,0
18924,1
18925,0
18926,0
18927,0
18928,1
18929,0
18930,0
18931,0
18932,0
18933,0
18934,0
18935,0
18936,1
18937,0
18938,1
18939,0
18940,0
18941,1
18942,0
18943,1
18944,0
18945,0
18946,0
18947,0
18948,1
18949,1
18950,0
18951,1
18952,0
18953,0
18954,1
18955,1
18956,0
18957,1
18958,1
18959,0
18960,0
18961,0
18962,0
18963,1
18964,0
18965,0
18966,0
18967,0
18968,1
18969,0
18970,0
18971,1
18972,0
18973,0
18974,1
18975,0
18976,0
18977,0
18978,1
18979,1
18980,0
18981,1
18982,0
18983,0
18984,0
18985,0
18986,0
18987,0
18988,0
18989,0
18990,0
18991,0
18992,0
18993,0
18994,0
18995,0
18996,0
18997,0
18998,0
18999,0
19000,0
19001,1
19002,0
19003,1
19004,0
19005,0
19006,0
19007,0
19008,0
19009,0
19010,0
19011,0
19012,0
19013,0
19014,0
19015,0
19016,1
19017,1
19018,0
19019,0
19020,0
19021,0
19022,0
19023,0
19024,1
19025,0
19026,1
19027,0
19028,1
19029,0
19030,1
19031,1
19032,0
19033,0
19034,0
19035,0
19036,0
19037,1
19038,0
19039,0
19040,0
19041,1
19042,0
19043,0
19044,0
19045,0
19046,1
19047,0
19048,0
19049,0
19050,1
19051,0
19052,0
19053,0
19054,0
19055,0
19056,1
19057,0
19058,0
19059,0
19060,0
19061,0
19062,0
19063,0
19064,0
19065,0
19066,0
19067,0
19068,1
19069,1
19070,1
19071,0
19072,0
19073,0
19074,0
19075,0
19076,0
19077,0
19078,0
19079,1
19080,0
19081,1
19082,0
19083,0
19084,1
19085,0
19086,1
19087,0
19088,0
19089,1
19090,1
19091,1
19092,0
19093,0
19094,0
19095,1
19096,0
19097,0
19098,0
19099,1
19100,0
19101,1
19102,0
19103,0
19104,0
19105,0
19106,1
19107,1
19108,0
19109,0
19110,0
19111,1
19112,0
19113,1
19114,0
19115,0
19116,0
19117,0
19118,1
19119,0
19120,0
19121,0
19122,1
19123,1
19124,0
19125,0
19126,0
19127,0
19128,0
19129,0
19130,0
19131,1
19132,0
19133,0
19134,0
19135,0
19136,1
19137,0
19138,0
19139,1
19140,0
19141,1
19142,0
19143,0
19144,0
19145,0
19146,1
19147,1
19148,1
19149,0
19150,0
19151,0
19152,0
19153,1
19154,0
19155,0
19156,1
19157,0
19158,0
19159,0
19160,0
19161,0
19162,0
19163,0
19164,1
19165,0
19166,0
19167,1
19168,0
19169,0
19170,0
19171,0
19172,0
19173,0
19174,1
19175,1
19176,1
19177,1
19178,1
19179,0
19180,0
19181,1
19182,0
19183,1
19184,0
19185,0
19186,0
19187,0
19188,0
19189,0
19190,0
19191,0
19192,1
19193,1
19194,0
19195,0
19196,0
19197,1
19198,0
19199,1
19200,1
19201,0
19202,0
19203,0
19204,1
19205,0
19206,1
19207,0
19208,0
19209,0
19210,1
19211,0
19212,0
19213,0
19214,1
19215,1
19216,0
19217,0
19218,1
19219,0
19220,0
19221,0
19222,0
19223,1
19224,0
19225,0
19226,0
19227,0
19228,0
19229,0
19230,0
19231,0
19232,0
19233,0
19234,0
19235,0
19236,0
19237,0
19238,0
19239,0
19240,0
19241,0
19242,0
19243,0
19244,1
19245,1
19246,1
19247,0
19248,0
19249,0
19250,0
19251,0
19252,1
19253,0
19254,1
19255,1
19256,0
19257,0
19258,0
19259,1
19260,0
19261,0
19262,1
19263,0
19264,0
19265,1
19266,1
19267,0
19268,0
19269,0
19270,0
19271,0
19272,0
19273,1
19274,0
19275,1
19276,0
19277,0
19278,0
19279,0
19280,0
19281,0
19282,0
19283,0
19284,0
19285,1
19286,1
19287,0
19288,0
19289,0
19290,0
19291,0
19292,0
19293,0
19294,0
19295,0
19296,0
19297,0
19298,0
19299,1
19300,0
19301,0
19302,1
19303,0
19304,0
19305,0
19306,0
19307,0
19308,0
19309,0
19310,0
19311,0
19312,0
19313,0
19314,0
19315,0
19316,1
19317,0
19318,1
19319,0
19320,0
19321,0
19322,0
19323,0
19324,1
19325,0
19326,0
19327,1
19328,0
19329,1
19330,1
19331,0
19332,0
19333,0
19334,0
19335,0
19336,0
19337,0
19338,1
19339,0
19340,0
19341,0
19342,0
19343,1
19344,0
19345,0
19346,1
19347,0
19348,0
19349,0
19350,0
19351,1
19352,0
19353,1
19354,0
19355,0
19356,0
19357,0
19358,0
19359,0
19360,0
19361,0
19362,0
19363,0
19364,1
19365,0
19366,0
19367,0
19368,0
19369,0
19370,1
19371,1
19372,0
19373,1
19374,0
19375,0
19376,1
19377,0
19378,0
19379,0
19380,0
19381,0
19382,0
19383,1
19384,0
19385,0
19386,0
19387,1
19388,0
19389,1
19390,0
19391,1
19392,0
19393,0
19394,0
19395,1
19396,0
19397,0
19398,0
19399,0
19400,0
19401,0
19402,1
19403,0
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19410,0
19411,0
19412,1
19413,0
19414,0
19415,0
19416,0
19417,0
19418,0
19419,1
19420,1
19421,1
19422,1
19423,0
19424,0
19425,0
19426,1
19427,0
19428,0
19429,0
19430,0
19431,0
19432,0
19433,1
19434,1
19435,0
19436,0
19437,1
19438,0
19439,0
19440,0
19441,0
19442,0
19443,0
19444,0
19445,0
19446,0
19447,0
19448,0
19449,0
19450,0
19451,0
19452,1
19453,0
19454,0
19455,1
19456,1
19457,0
19458,1
19459,1
19460,0
19461,0
19462,1
19463,1
19464,0
19465,1
19466,1
19467,0
19468,0
19469,0
19470,1
19471,0
19472,0
19473,0
19474,0
19475,0
19476,0
19477,0
19478,1
19479,0
19480,0
19481,0
19482,0
19483,0
19484,0
19485,0
19486,0
19487,0
19488,0
19489,0
19490,0
19491,0
19492,1
19493,1
19494,0
19495,0
19496,1
19497,1
19498,0
19499,0
19500,0
19501,0
19502,0
19503,0
19504,0
19505,0
19506,0
19507,1
19508,1
19509,0
19510,1
19511,1
19512,1
19513,0
19514,1
19515,0
19516,1
19517,0
19518,1
19519,0
19520,0
19521,1
19522,0
19523,0
19524,0
19525,0
19526,0
19527,0
19528,0
19529,1
19530,0
19531,0
19532,0
19533,0
19534,0
19535,0
19536,1
19537,0
19538,0
19539,0
19540,0
19541,0
19542,0
19543,1
19544,0
19545,0
19546,0
19547,1
19548,0
19549,0
19550,0
19551,0
19552,0
19553,1
19554,0
19555,0
19556,0
19557,1
19558,1
19559,0
19560,0
19561,0
19562,0
19563,1
19564,0
19565,0
19566,0
19567,1
19568,0
19569,0
19570,1
19571,1
19572,1
19573,1
19574,0
19575,0
19576,1
19577,0
19578,0
19579,0
19580,1
19581,0
19582,0
19583,0
19584,0
19585,0
19586,0
19587,0
19588,0
19589,1
19590,0
19591,0
19592,1
19593,0
19594,1
19595,1
19596,0
19597,0
19598,0
19599,1
19600,0
19601,1
19602,0
19603,0
19604,0
19605,0
19606,0
19607,0
19608,1
19609,0
19610,1
19611,0
19612,1
19613,1
19614,0
19615,0
19616,0
19617,1
19618,0
19619,0
19620,0
19621,1
19622,0
19623,0
19624,0
19625,0
19626,0
19627,1
19628,0
19629,0
19630,0
19631,0
19632,0
19633,0
19634,1
19635,0
19636,0
19637,1
19638,0
19639,0
19640,0
19641,0
19642,1
19643,0
19644,1
19645,1
19646,0
19647,0
19648,0
19649,0
19650,0
19651,0
19652,0
19653,0
19654,0
19655,1
19656,0
19657,0
19658,1
19659,1
19660,0
19661,1
19662,0
19663,0
19664,1
19665,0
19666,0
19667,0
19668,0
19669,0
19670,0
19671,0
19672,0
19673,1
19674,0
19675,0
19676,1
19677,1
19678,0
19679,1
19680,1
19681,0
19682,0
19683,1
19684,0
19685,0
19686,0
19687,0
19688,0
19689,0
19690,0
19691,0
19692,1
19693,0
19694,0
19695,0
19696,0
19697,1
19698,0
19699,0
19700,0
19701,1
19702,0
19703,0
19704,0
19705,1
19706,0
19707,0
19708,0
19709,0
19710,0
19711,0
19712,0
19713,0
19714,0
19715,0
19716,0
19717,0
19718,0
19719,0
19720,0
19721,0
19722,0
19723,0
19724,0
19725,1
19726,0
19727,0
19728,0
19729,0
19730,1
19731,0
19732,0
19733,1
19734,1
19735,1
19736,0
19737,1
19738,0
19739,1
19740,0
19741,0
19742,0
19743,0
19744,1
19745,0
19746,0
19747,1
19748,0
19749,0
19750,0
19751,0
19752,0
19753,0
19754,1
19755,1
19756,0
19757,0
19758,0
19759,1
19760,1
19761,0
19762,0
19763,0
19764,0
19765,0
19766,0
19767,0
19768,0
19769,1
19770,1
19771,0
19772,0
19773,0
19774,0
19775,1
19776,0
19777,0
19778,0
19779,1
19780,0
19781,0
19782,0
19783,0
19784,0
19785,0
19786,0
19787,0
19788,1
19789,0
19790,0
19791,1
19792,0
19793,0
19794,1
19795,1
19796,0
19797,0
19798,0
19799,1
19800,0
19801,0
19802,0
19803,0
19804,0
19805,0
19806,1
19807,1
19808,0
19809,0
19810,1
19811,0
19812,0
19813,0
19814,0
19815,0
19816,0
19817,0
19818,1
19819,0
19820,0
19821,0
19822,0
19823,0
19824,1
19825,0
19826,0
19827,1
19828,0
19829,0
19830,0
19831,0
19832,0
19833,0
19834,0
19835,0
19836,0
19837,0
19838,1
19839,1
19840,1
19841,1
19842,0
19843,0
19844,0
19845,0
19846,1
19847,0
19848,0
19849,0
19850,0
19851,0
19852,1
19853,0
19854,1
19855,0
19856,0
19857,0
19858,0
19859,0
19860,0
19861,1
19862,0
19863,0
19864,0
19865,0
19866,0
19867,0
19868,0
19869,1
19870,0
19871,1
19872,0
19873,0
19874,1
19875,0
19876,0
19877,0
19878,1
19879,0
19880,0
19881,0
19882,1
19883,1
19884,0
19885,0
19886,0
19887,0
19888,0
19889,0
19890,1
19891,0
19892,0
19893,0
19894,1
19895,1
19896,1
19897,0
19898,0
19899,1
19900,1
19901,0
19902,0
19903,0
19904,0
19905,0
19906,1
19907,0
19908,0
19909,0
19910,1
19911,1
19912,1
19913,0
19914,0
19915,1
19916,0
19917,1
19918,0
19919,0
19920,0
19921,0
19922,0
19923,1
19924,0
19925,0
19926,0
19927,0
19928,0
19929,0
19930,0
19931,0
19932,0
19933,0
19934,0
19935,0
19936,0
19937,0
19938,1
19939,0
19940,1
19941,1
19942,0
19943,0
19944,1
19945,0
19946,0
19947,0
19948,0
19949,1
19950,0
19951,0
19952,1
19953,0
19954,1
19955,0
19956,1
19957,0
19958,0
19959,0
19960,0
19961,1
19962,0
19963,0
19964,1
19965,0
19966,1
19967,1
19968,1
19969,0
19970,0
19971,1
19972,0
19973,1
19974,1
19975,0
19976,0
19977,0
19978,0
19979,0
19980,1
19981,1
19982,1
19983,0
19984,0
19985,1
19986,0
19987,0
19988,0
19989,0
19990,0
19991,0
19992,1
19993,0
19994,1
19995,0
19996,0
19997,0
19998,1
19999,0
20000,0
20001,1
20002,0
20003,1
20004,0
20005,1
20006,1
20007,1
20008,1
20009,0
20010,1
20011,0
20012,0
20013,0
20014,0
20015,0
20016,0
20017,0
20018,1
20019,0
20020,0
20021,1
20022,0
20023,0
20024,0
20025,0
20026,1
20027,0
20028,0
20029,0
20030,0
20031,0
20032,0
20033,0
20034,1
20035,0
20036,1
20037,0
20038,0
20039,1
20040,1
20041,1
20042,0
20043,0
20044,0
20045,0
20046,0
20047,0
20048,0
20049,0
20050,1
20051,0
20052,0
20053,0
20054,0
20055,0
20056,0
20057,0
20058,0
20059,0
20060,0
20061,1
20062,0
20063,0
20064,0
20065,0
20066,1
20067,1
20068,0
20069,0
20070,0
20071,0
20072,0
20073,0
20074,1
20075,0
20076,1
20077,0
20078,0
20079,0
20080,0
20081,0
20082,0
20083,0
20084,0
20085,0
20086,1
20087,0
20088,0
20089,1
20090,0
20091,0
20092,0
20093,0
20094,0
20095,0
20096,1
20097,0
20098,0
20099,0
20100,0
20101,0
20102,0
20103,0
20104,1
20105,0
20106,1
20107,0
20108,0
20109,0
20110,0
20111,0
20112,0
20113,1
20114,0
20115,0
20116,0
20117,1
20118,1
20119,1
20120,1
20121,1
20122,0
20123,0
20124,1
20125,1
20126,1
20127,1
20128,0
20129,1
20130,1
20131,0
20132,0
20133,0
20134,1
20135,1
20136,0
20137,0
20138,1
20139,1
20140,0
20141,0
20142,0
20143,0
20144,0
20145,0
20146,0
20147,1
20148,0
20149,0
20150,1
20151,1
20152,0
20153,1
20154,0
20155,1
20156,0
20157,0
20158,0
20159,0
20160,1
20161,0
20162,0
20163,0
20164,0
20165,0
20166,0
20167,1
20168,0
20169,0
20170,0
20171,0
20172,0
20173,1
20174,0
20175,0
20176,0
20177,1
20178,1
20179,1
20180,0
20181,0
20182,0
20183,0
20184,0
20185,0
20186,0
20187,1
20188,0
20189,0
20190,1
20191,0
20192,0
20193,0
20194,0
20195,0
20196,1
20197,0
20198,0
20199,0
20200,0
20201,1
20202,0
20203,0
20204,0
20205,1
20206,1
20207,1
20208,1
20209,0
20210,0
20211,0
20212,1
20213,0
20214,0
20215,1
20216,1
20217,1
20218,0
20219,0
20220,0
20221,0
20222,1
20223,0
20224,0
20225,0
20226,0
20227,0
20228,0
20229,0
20230,1
20231,0
20232,1
20233,0
20234,0
20235,0
20236,0
20237,0
20238,1
20239,0
20240,0
20241,0
20242,0
20243,1
20244,0
20245,1
20246,1
20247,0
20248,1
20249,1
20250,1
20251,0
20252,0
20253,0
20254,0
20255,1
20256,0
20257,0
20258,0
20259,1
20260,0
20261,1
20262,0
20263,0
20264,0
20265,0
20266,0
20267,0
20268,0
20269,0
20270,0
20271,0
20272,0
20273,0
20274,0
20275,0
20276,0
20277,0
20278,0
20279,0
20280,0
20281,0
20282,0
20283,0
20284,1
20285,0
20286,1
20287,1
20288,0
20289,0
20290,0
20291,1
20292,1
20293,0
20294,0
20295,0
20296,0
20297,0
20298,0
20299,0
20300,0
20301,0
20302,0
20303,0
20304,0
20305,1
20306,0
20307,0
20308,0
20309,0
20310,1
20311,0
20312,0
20313,1
20314,0
20315,0
20316,0
20317,1
20318,0
20319,0
20320,0
20321,1
20322,0
20323,1
20324,0
20325,0
20326,1
20327,1
20328,1
20329,0
20330,0
20331,0
20332,0
20333,1
20334,1
20335,1
20336,1
20337,0
20338,0
20339,0
20340,1
20341,1
20342,0
20343,0
20344,0
20345,0
20346,0
20347,1
20348,0
20349,0
20350,1
20351,0
20352,0
20353,1
20354,0
20355,1
20356,0
20357,0
20358,0
20359,0
20360,0
20361,0
20362,0
20363,1
20364,0
20365,0
20366,0
20367,1
20368,0
20369,0
20370,0
20371,1
20372,0
20373,0
20374,0
20375,0
20376,0
20377,0
20378,1
20379,1
20380,0
20381,1
20382,0
20383,0
20384,1
20385,0
20386,0
20387,0
20388,0
20389,0
20390,1
20391,1
20392,1
20393,0
20394,0
20395,0
20396,1
20397,0
20398,0
20399,0
20400,0
20401,1
20402,0
20403,0
20404,0
20405,0
20406,0
20407,0
20408,0
20409,0
20410,0
20411,0
20412,0
20413,1
20414,0
20415,0
20416,0
20417,0
20418,0
20419,0
20420,1
20421,0
20422,0
20423,1
20424,0
20425,0
20426,0
20427,0
20428,0
20429,0
20430,1
20431,1
20432,0
20433,1
20434,0
20435,0
20436,1
20437,1
20438,1
20439,0
20440,0
20441,0
20442,0
20443,0
20444,0
20445,0
20446,1
20447,0
20448,0
20449,0
20450,0
20451,0
20452,1
20453,0
20454,0
20455,0
20456,0
20457,0
20458,0
20459,1
20460,0
20461,0
20462,0
20463,0
20464,0
20465,0
20466,0
20467,1
20468,1
20469,0
20470,1
20471,0
20472,0
20473,1
20474,0
20475,0
20476,0
20477,1
20478,0
20479,1
20480,0
20481,1
20482,1
20483,0
20484,0
20485,0
20486,0
20487,1
20488,0
20489,0
20490,0
20491,1
20492,0
20493,0
20494,0
20495,0
20496,0
20497,0
20498,1
20499,1
20500,0
20501,0
20502,0
20503,0
20504,0
20505,0
20506,0
20507,1
20508,1
20509,0
20510,0
20511,1
20512,1
20513,0
20514,0
20515,1
20516,0
20517,1
20518,0
20519,0
20520,1
20521,0
20522,0
20523,0
20524,0
20525,0
20526,0
20527,0
20528,0
20529,0
20530,0
20531,0
20532,0
20533,0
20534,1
20535,1
20536,0
20537,1
20538,0
20539,1
20540,0
20541,0
20542,0
20543,1
20544,1
20545,0
20546,0
20547,1
20548,0
20549,0
20550,1
20551,0
20552,1
20553,0
20554,1
20555,1
20556,0
20557,0
20558,0
20559,0
20560,0
20561,0
20562,0
20563,0
20564,0
20565,0
20566,0
20567,0
20568,0
20569,0
20570,0
20571,0
20572,0
20573,0
20574,0
20575,0
20576,1
20577,0
20578,1
20579,0
20580,0
20581,1
20582,1
20583,0
20584,0
20585,0
20586,0
20587,0
20588,0
20589,1
20590,0
20591,0
20592,0
20593,0
20594,1
20595,0
20596,1
20597,0
20598,0
20599,1
20600,0
20601,0
20602,0
20603,0
20604,0
20605,0
20606,0
20607,0
20608,0
20609,0
20610,1
20611,0
20612,0
20613,0
20614,0
20615,0
20616,0
20617,0
20618,1
20619,1
20620,0
20621,0
20622,0
20623,0
20624,1
20625,0
20626,0
20627,1
20628,0
20629,0
20630,1
20631,1
20632,1
20633,0
20634,1
20635,0
20636,0
20637,0
20638,1
20639,1
20640,0
20641,0
20642,0
20643,0
20644,0
20645,1
20646,1
20647,0
20648,0
20649,0
20650,0
20651,0
20652,1
20653,0
20654,0
20655,0
20656,0
20657,1
20658,0
20659,1
20660,0
20661,0
20662,0
20663,1
20664,0
20665,0
20666,0
20667,0
20668,0
20669,0
20670,0
20671,0
20672,0
20673,0
20674,0
20675,1
20676,0
20677,0
20678,0
20679,1
20680,0
20681,0
20682,1
20683,0
20684,0
20685,1
20686,1
20687,0
20688,1
20689,0
20690,0
20691,0
20692,0
20693,0
20694,0
20695,0
20696,0
20697,0
20698,0
20699,0
20700,0
20701,0
20702,0
20703,0
20704,1
20705,0
20706,0
20707,0
20708,0
20709,0
20710,0
20711,1
20712,1
20713,0
20714,0
20715,0
20716,0
20717,0
20718,0
20719,0
20720,0
20721,0
20722,0
20723,0
20724,1
20725,0
20726,0
20727,0
20728,0
20729,1
20730,0
20731,0
20732,0
20733,0
20734,0
20735,1
20736,0
20737,0
20738,0
20739,0
20740,0
20741,0
20742,0
20743,0
20744,1
20745,0
20746,1
20747,1
20748,0
20749,0
20750,1
20751,0
20752,0
20753,1
20754,0
20755,0
20756,0
20757,0
20758,0
20759,0
20760,1
20761,1
20762,1
20763,0
20764,0
20765,1
20766,1
20767,1
20768,0
20769,0
20770,0
20771,0
20772,0
20773,0
20774,0
20775,1
20776,0
20777,0
20778,0
20779,1
20780,0
20781,0
20782,0
20783,0
20784,0
20785,0
20786,1
20787,0
20788,1
20789,0
20790,1
20791,0
20792,0
20793,0
20794,0
20795,0
20796,0
20797,1
20798,1
20799,0
20800,0
20801,1
20802,1
20803,0
20804,0
20805,0
20806,0
20807,0
20808,0
20809,1
20810,1
20811,0
20812,1
20813,1
20814,0
20815,0
20816,0
20817,0
20818,0
20819,1
20820,1
20821,0
20822,0
20823,0
20824,0
20825,1
20826,0
20827,1
20828,0
20829,0
20830,0
20831,0
20832,0
20833,0
20834,0
20835,1
20836,1
20837,0
20838,0
20839,0
20840,0
20841,0
20842,0
20843,1
20844,1
20845,0
20846,0
20847,0
20848,1
20849,1
20850,1
20851,0
20852,0
20853,0
20854,0
20855,0
20856,0
20857,0
20858,0
20859,0
20860,1
20861,0
20862,1
20863,1
20864,0
20865,1
20866,0
20867,1
20868,0
20869,0
20870,1
20871,1
20872,0
20873,0
20874,0
20875,1
20876,0
20877,0
20878,0
20879,1
20880,0
20881,0
20882,0
20883,0
20884,1
20885,0
20886,0
20887,0
20888,1
20889,1
20890,0
20891,0
20892,0
20893,0
20894,0
20895,0
20896,0
20897,0
20898,1
20899,0
20900,1
20901,0
20902,0
20903,0
20904,1
20905,0
20906,1
20907,0
20908,1
20909,0
20910,0
20911,1
20912,0
20913,0
20914,0
20915,0
20916,1
20917,0
20918,0
20919,0
20920,0
20921,0
20922,0
20923,1
20924,1
20925,0
20926,0
20927,0
20928,1
20929,0
20930,0
20931,0
20932,1
20933,1
20934,0
20935,0
20936,0
20937,1
20938,0
20939,0
20940,0
20941,1
20942,0
20943,0
20944,1
20945,1
20946,0
20947,0
20948,0
20949,0
20950,0
20951,0
20952,0
20953,1
20954,1
20955,0
20956,0
20957,0
20958,0
20959,0
20960,0
20961,0
20962,1
20963,0
20964,0
20965,0
20966,0
20967,1
20968,1
20969,0
20970,1
20971,0
20972,0
20973,1
20974,0
20975,0
20976,0
20977,0
20978,0
20979,0
20980,0
20981,0
20982,0
20983,0
20984,1
20985,0
20986,0
20987,1
20988,1
20989,0
20990,0
20991,0
20992,0
20993,0
20994,1
20995,0
20996,0
20997,1
20998,0
20999,0
21000,0
21001,0
21002,0
21003,1
21004,1
21005,0
21006,0
21007,0
21008,0
21009,0
21010,0
21011,1
21012,0
21013,1
21014,0
21015,1
21016,0
21017,0
21018,0
21019,1
21020,0
21021,0
21022,0
21023,0
21024,0
21025,0
21026,0
21027,0
21028,0
21029,0
21030,0
21031,0
21032,1
21033,0
21034,1
21035,0
21036,0
21037,0
21038,0
21039,1
21040,0
21041,1
21042,1
21043,1
21044,1
21045,0
21046,1
21047,0
21048,1
21049,0
21050,1
21051,0
21052,0
21053,0
21054,0
21055,0
21056,0
21057,0
21058,0
21059,0
21060,0
21061,0
21062,0
21063,0
21064,1
21065,0
21066,1
21067,0
21068,0
21069,0
21070,0
21071,0
21072,0
21073,1
21074,0
21075,0
21076,0
21077,0
21078,0
21079,0
21080,1
21081,0
21082,0
21083,0
21084,0
21085,0
21086,0
21087,0
21088,0
21089,0
21090,0
21091,1
21092,0
21093,0
21094,0
21095,0
21096,0
21097,0
21098,0
21099,0
21100,1
21101,1
21102,1
21103,0
21104,0
21105,0
21106,0
21107,0
21108,0
21109,0
21110,0
21111,1
21112,1
21113,0
21114,1
21115,0
21116,0
21117,0
21118,0
21119,0
21120,0
21121,0
21122,0
21123,0
21124,0
21125,0
21126,1
21127,0
21128,1
21129,0
21130,0
21131,0
21132,0
21133,0
21134,0
21135,1
21136,1
21137,0
21138,0
21139,1
21140,0
21141,1
21142,1
21143,0
21144,1
21145,0
21146,1
21147,0
21148,0
21149,0
21150,0
21151,0
21152,1
21153,0
21154,0
21155,1
21156,1
21157,1
21158,0
21159,0
21160,0
21161,0
21162,0
21163,0
21164,0
21165,1
21166,0
21167,0
21168,0
21169,1
21170,1
21171,0
21172,0
21173,0
21174,0
21175,0
21176,0
21177,1
21178,0
21179,0
21180,0
21181,0
21182,1
21183,0
21184,0
21185,0
21186,0
21187,0
21188,0
21189,0
21190,0
21191,0
21192,0
21193,0
21194,1
21195,0
21196,0
21197,0
21198,0
21199,0
21200,0
21201,0
21202,0
21203,0
21204,0
21205,0
21206,1
21207,0
21208,1
21209,0
21210,0
21211,0
21212,0
21213,1
21214,1
21215,0
21216,0
21217,1
21218,0
21219,1
21220,0
21221,1
21222,0
21223,1
21224,0
21225,0
21226,0
21227,0
21228,0
21229,1
21230,0
21231,0
21232,1
21233,0
21234,0
21235,0
21236,0
21237,0
21238,0
21239,0
21240,0
21241,1
21242,0
21243,0
21244,0
21245,0
21246,0
21247,1
21248,1
21249,0
21250,0
21251,0
21252,1
21253,0
21254,1
21255,0
21256,0
21257,0
21258,0
21259,1
21260,0
21261,0
21262,0
21263,0
21264,1
21265,0
21266,1
21267,1
21268,0
21269,0
21270,0
21271,1
21272,1
21273,0
21274,1
21275,1
21276,0
21277,0
21278,0
21279,0
21280,0
21281,0
21282,0
21283,0
21284,0
21285,0
21286,0
21287,0
21288,0
21289,0
21290,0
21291,0
21292,0
21293,0
21294,0
21295,0
21296,0
21297,1
21298,0
21299,0
21300,0
21301,0
21302,1
21303,0
21304,0
21305,1
21306,0
21307,0
21308,0
21309,0
21310,0
21311,0
21312,1
21313,0
21314,0
21315,0
21316,1
21317,0
21318,0
21319,0
21320,0
21321,0
21322,0
21323,0
21324,0
21325,0
21326,0
21327,0
21328,1
21329,1
21330,1
21331,0
21332,0
21333,0
21334,1
21335,0
21336,0
21337,1
21338,0
21339,1
21340,0
21341,0
21342,1
21343,1
21344,0
21345,0
21346,0
21347,0
21348,0
21349,0
21350,0
21351,1
21352,0
21353,0
21354,0
21355,0
21356,1
21357,0
21358,0
21359,0
21360,1
21361,0
21362,0
21363,0
21364,1
21365,0
21366,0
21367,0
21368,0
21369,0
21370,0
21371,0
21372,0
21373,0
21374,0
21375,0
21376,1
21377,0
21378,0
21379,0
21380,0
21381,0
21382,0
21383,1
21384,0
21385,1
21386,0
21387,1
21388,1
21389,0
21390,1
21391,0
21392,1
21393,1
21394,0
21395,0
21396,0
21397,0
21398,1
21399,0
21400,0
21401,0
21402,0
21403,0
21404,0
21405,0
21406,1
21407,1
21408,0
21409,0
21410,0
21411,0
21412,0
21413,0
21414,0
21415,1
21416,1
21417,0
21418,0
21419,1
21420,0
21421,0
21422,1
21423,0
21424,0
21425,0
21426,0
21427,1
21428,1
21429,0
21430,0
21431,0
21432,0
21433,1
21434,0
21435,0
21436,1
21437,0
21438,0
21439,0
21440,0
21441,0
21442,1
21443,1
21444,0
21445,0
21446,0
21447,0
21448,1
21449,0
21450,0
21451,0
21452,1
21453,0
21454,0
21455,0
21456,0
21457,1
21458,0
21459,0
21460,0
21461,0
21462,1
21463,1
21464,0
21465,0
21466,0
21467,0
21468,0
21469,0
21470,0
21471,0
21472,0
21473,1
21474,1
21475,0
21476,1
21477,0
21478,0
21479,0
21480,0
21481,0
21482,0
21483,0
21484,0
21485,0
21486,0
21487,0
21488,0
21489,0
21490,0
21491,0
21492,0
21493,0
21494,0
21495,0
21496,0
21497,0
21498,1
21499,0
21500,1
21501,0
21502,0
21503,0
21504,0
21505,0
21506,0
21507,0
21508,0
21509,0
21510,0
21511,0
21512,1
21513,0
21514,0
21515,0
21516,0
21517,0
21518,0
21519,0
21520,0
21521,0
21522,0
21523,0
21524,0
21525,0
21526,0
21527,1
21528,0
21529,0
21530,0
21531,0
21532,1
21533,0
21534,0
21535,0
21536,1
21537,1
21538,0
21539,0
21540,1
21541,0
21542,0
21543,0
21544,1
21545,0
21546,0
21547,1
21548,0
21549,0
21550,0
21551,0
21552,0
21553,0
21554,1
21555,0
21556,0
21557,1
21558,1
21559,0
21560,0
21561,0
21562,0
21563,0
21564,0
21565,0
21566,0
21567,0
21568,0
21569,0
21570,0
21571,0
21572,1
21573,0
21574,0
21575,0
21576,0
21577,0
21578,1
21579,0
21580,1
21581,0
21582,1
21583,1
21584,0
21585,1
21586,0
21587,1
21588,1
21589,0
21590,0
21591,0
21592,0
21593,0
21594,0
21595,1
21596,0
21597,0
21598,1
21599,0
21600,0
21601,0
21602,0
21603,1
21604,0
21605,0
21606,0
21607,0
21608,0
21609,1
21610,0
21611,1
21612,0
21613,0
21614,0
21615,0
21616,0
21617,0
21618,0
21619,0
21620,0
21621,0
21622,0
21623,0
21624,0
21625,0
21626,0
21627,0
21628,1
21629,0
21630,0
21631,0
21632,0
21633,0
21634,0
21635,1
21636,1
21637,0
21638,0
21639,0
21640,1
21641,1
21642,0
21643,0
21644,0
21645,1
21646,0
21647,0
21648,0
21649,1
21650,0
21651,0
21652,0
21653,0
21654,1
21655,1
21656,0
21657,1
21658,0
21659,0
21660,0
21661,1
21662,1
21663,0
21664,0
21665,0
21666,0
21667,0
21668,0
21669,0
21670,1
21671,1
21672,1
21673,0
21674,1
21675,0
21676,0
